H0GA11036|BARRETT, DANA|C|1|DEM|0|0|7078.97|0|9648.32|2569.35|0|0|0|5564.78|0|0|0|GA|11||||||0|0|03/31/2021|0|0
H2GA11222|CANNON, BEAU ALEXANDER RYAN MR|C|1|DEM|195|0|3.77|0|0|191.23|0|0|0|0|0|0|195|GA|11||||||0|0|03/31/2021|0|0
H4GA11061|LOUDERMILK, BARRY|I|2|REP|17516.32|0|54654.49|0|372831.59|335693.42|0|0|0|0|0|0|3657.22|GA|11||||||13500|0|03/31/2021|-100|-1500
H2GA12113|MCLEOD, DANIEL WRIGHT|C|2|REP|30|0|30|0|124.99|124.99|0|30|0|0|0|142882|0|GA|12||||||0|0|03/31/2021|0|0
H2GA12121|ALLEN, RICHARD W|I|2|REP|111104.22|0|46837.54|0|646909.38|711176.06|0|0|0|0|0|1125000|111104.22|GA|12||||||0|0|03/31/2021|0|0
H2GA12154|SINGLETON, NEIL|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|GA|12||||||0|0|03/31/2021|0|0
H2GA13012|SCOTT, DAVID ALBERT|I|1|DEM|227876.49|0|93596.63|0|453846.37|588126.23|0|0|0|0|0|36350|6376.18|GA|13||||||221500|0|03/31/2021|0|0
H0GA13131|HITES, BECKY E|C|2|REP|0|0|458.24|0|573.72|115.48|0|0|0|0|0|18966.43|0|GA|13||||||0|0|03/31/2021|0|0
H8GA13027|COWEN, MARTIN LINDSEY MR. III|C|3|LIB|231.86|0|231.86|0|79.52|79.52|231.86|0|0|0|0|12500|0|GA|13||||||0|0|03/31/2021|0|0
H0GA14097|VAN AUSDAL, KEVIN|O|1|DEM|0|0|23745.16|0|23745.16|0|0|0|0|0|0|0|0|GA|14||||||0|0|03/29/2021|0|0
H2GA14036|CONNER, LATEEFAH B.|C|1|DEM|33187.21|0|6852.51|0|0|26334.7|2900|7452.51|0|0|0|7452.51|22834.7|GA|14||||||0|0|03/31/2021|0|0
H2GA14044|FLOWERS, MARCUS|C|1|DEM|469831.54|0|235253.92|0|0|234577.62|18100|0|0|0|0|0|451721.54|GA|14||||||10|0|03/31/2021|6860|0
H2GA14051|MCCORMACK, HOLLY|C|1|DEM|84579.01|0|40779.12|0|0|43799.89|0|0|0|0|0|0|84579.01|GA|14||||||0|0|03/31/2021|0|0
H0GA06192|GREENE, MARJORIE TAYLOR MRS.|I|2|REP|3219754.05|0|1413984.92|0|359315.97|2165085.1|0|0|0|0|0|500000|3212567.3|GA|14||||||5000|0|03/31/2021|0|0
H0GA14048|COWAN, JOHN DR.|O|2|REP|150|0|518.87|0|11617.72|11248.85|0|0|0|0|0|275000|150|GA|14||||||0|0|03/31/2021|0|0
H0GA14089|BARGE, JOHN D|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|150000|0|GA|14||||||0|0|03/31/2021|0|0
H0GA14113|LAUGHRIDGE, MATTHEW|O|2|REP|0|0|20|0|419.34|399.34|0|0|0|0|0|250000|0|GA|14||||||0|0|03/31/2021|0|0
H0GU01035|UNDERWOOD, ROBERT ANACLETUS|C|1|DEM|0|0|29|0|141.97|112.97|0|0|0|0|0|9500|0|GU|00||||||0|0|04/14/2021|0|0
H2GU00025|UNDERWOOD, ROBERT ANACLETUS|C|1|DEM|0|0|29|0|141.97|112.97|0|0|0|0|0|9500|0|GU|00||||||0|0|04/14/2021|0|0
H8GU01020|SAN NICOLAS, MICHAEL F.Q. MR.|I|1|DEM|11500|0|39|0|20864.33|32325.33|0|0|0|0|0|27650.49|11500|GU|00||||||0|0|03/31/2021|0|0
H0GU01027|CASTRO, WILLIAM MENDIOLA|C|2|REP|0|0|0|0|-5109.81|-5109.81|0|0|0|0|0|0|0|GU|00||||||0|0|03/31/2021|0|0
H2HI02128|CASE, EDWARD|I|1|DEM|17116|0|11135.14|0|116701.33|122682.19|0|0|0|0|0|53229.7|3616|HI|01||||||13500|0|03/31/2021|0|3000
H4HI01134|TAKAI, KYLE MARK|I|1|DEM|0|0|1500|0|2810.51|1310.51|0|0|0|0|0|0|0|HI|01||||||0|0|03/31/2021|0|0
H8HI01200|CHIN, DOUG|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|HI|01||||||0|0|03/31/2021|0|0
H0HI01298|CURTIS, RON|C|2|REP|0|0|0|0|-109.32|-109.32|0|0|0|0|0|8834.16|0|HI|01||||||0|0|03/31/2021|0|0
H8HI00012|CAVASSO, CAMPBELL|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|HI|01||||||0|0|03/31/2021|0|0
H0HI02155|KAHELE, KAIALI'I|I|1|DEM|89595.55|0|26813.47|0|195885.89|258667.97|0|0|0|0|0|0|28512.15|HI|02||||||58000|0|03/31/2021|0|0
H2HI02508|GABBARD, TULSI|I|1|DEM|0|0|5017.97|0|128695.97|123678|0|0|0|0|0|0|0|HI|02||||||0|0|03/31/2021|0|0
H6HI01113|HANNEMANN, MULIUFI F 'MUFI'|O|1|DEM|3000|0|5083.45|0|3079.32|995.87|0|3000|0|0|0|332765.19|0|HI|02||||||0|0|03/31/2021|0|0
H0HI02213|AKANA, JOSEPH S|O|2|REP|30|0|303.58|0|-810.08|-1083.66|0|0|0|0|0|24057.6|30|HI|02||||||0|0|03/31/2021|0|0
H8IA01094|FINKENAUER, ABBY|I|1|DEM|542.36|0|19153.43|0|55019.36|36408.29|0|0|0|0|0|48958.2|0|IA|01||||||0|0|03/31/2021|3702|2026.72
H0IA01174|ARENHOLZ, ASHLEY HINSON|I|2|REP|570827.88|71725.87|277003.79|0|116671.88|410495.97|0|0|0|0|0|37500|432368.01|IA|01||||||66650|0|03/31/2021|1016.5|0
H2IA01055|BLUM, RODNEY|I|2|REP|23.49|0|0|0|0|23.49|0|0|0|0|0|0|0|IA|01||||||0|0|03/31/2021|0|0
H0IA02156|HART, RITA|O|1|DEM|130662.99|0|130326.49|0|118592.07|118928.57|0|0|0|0|0|0|0|IA|02||||||0|0|03/31/2021|500|0
H6IA02146|LOEBSACK, DAVID WAYNE|I|1|DEM|0|0|20710.66|0|48629.42|27918.76|0|0|0|0|0|0|0|IA|02||||||0|0|03/31/2021|0|0
H0IA02164|SCHILLING, ROBERT TODD|O|2|REP|0|0|0|0|35.98|35.98|0|0|0|0|0|0|0|IA|02||||||0|0|03/31/2021|0|0
H6IA02161|PETERS, CHRISTOPHER|C|2|REP|0|0|0|0|160|160|0|0|0|0|0|240000|0|IA|02||||||0|0|03/31/2021|0|0
H8IA02043|MILLER-MEEKS, MARIANNETTE JANE|I|2|REP|545154.6|71078.52|228394.37|0|452412.56|769172.79|0|0|0|5000|0|189000|334665.97|IA|02||||||67148.03|0|03/31/2021|3277.53|0
H6IA03235|ADAMS, DESMUND DOUGLAS|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|4168.95|0|IA|03||||||0|0|03/31/2021|0|0
H8IA03124|AXNE, CINDY|I|1|DEM|555113.05|0|109941.67|0|19520.59|464691.97|0|0|0|0|0|24646.04|398075.73|IA|03||||||105501|1000|03/31/2021|136|0
H0IA03139|ZAUN, BRAD|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|22987.69|0|IA|03||||||0|0|03/31/2021|0|0
H4IA03115|YOUNG, DAVID|C|2|REP|926.77|783.77|11862.49|0|88290.58|77354.86|0|0|0|0|0|197500|15|IA|03||||||0|0|03/31/2021|5002.64|0
H8IA03082|SCHMETT, KIM|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|11660.59|0|IA|03||||||0|0|03/31/2021|0|0
S4IA00103|YOUNG, DAVID|O|2|REP|143|0|10638.72|0|87850.58|77354.86|0|0|0|0|0|197500|15|IA|03||||||0|0|03/31/2021|5002.64|0
H0IA04129|RICHARDS, BRET A DR.|C|2|REP|0|0|6.42|0|89.72|83.3|0|0|0|0|0|211900|0|IA|04||||||0|0|03/31/2021|0|0
H0IA04145|FEENSTRA, RANDALL|I|2|REP|363513.53|72778.64|29303.19|0|11946.27|346156.61|0|0|0|0|0|127775.35|201834.89|IA|04||||||88900|0|03/31/2021|76.76|0
H0IA05092|CAMPBELL, MATTHEW|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|45636.41|0|IA|05||||||0|0|03/31/2021|0|0
H0ID01303|JONES, NICHOLAS|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|16937.91|0|ID|01||||||0|0|03/18/2021|0|0
H8ID01124|FULCHER, RUSSELL|I|2|REP|26730.38|0|48768.37|0|102830.8|80792.81|0|0|0|0|0|0|20191.58|ID|01||||||6000|0|03/31/2021|0|0
H8ID01132|SNYDER, MICHAEL|O|2|REP|0|0|0|0|1908.38|1908.38|0|0|0|0|0|4000|0|ID|01||||||0|0|03/31/2021|0|0
H8ID01140|MALEK, LUCAS TODD|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|14124.27|0|ID|01||||||0|0|03/31/2021|0|0
H8ID02148|SWISHER, CARLTON AARON|C|1|DEM|0|0|262.92|0|7850.57|7587.65|0|0|0|0|0|0|0|ID|02||||||0|0|03/31/2021|0|0
H8ID02064|SIMPSON, MICHAEL|I|2|REP|52425|0|166032.55|100000|176313.91|62706.36|0|0|0|0|0|0|15425|ID|02||||||37000|0|03/31/2021|0|0
H2IL01042|RUSH, BOBBY LEE|I|1|DEM|35271.7|0|23765.05|0|111620.65|123127.3|0|0|0|0|0|25589.43|10475|IL|01||||||22500|0|03/31/2021|0|0
H2IL01208|COLE, JAHMAL|C|1|DEM|27145|0|7982.83|0|0|19162.17|0|100|0|0|0|100|27045|IL|01||||||0|0|03/31/2021|0|0
H2IL01216|TAYLOR, KIRBY JEROME BIRGANS- MR.|C|1|DEM|5874.22|0|500|0|5074.22|10448.44|0|5874.22|0|0|0|5874.22|0|IL|01||||||0|0|03/31/2021|0|0
H0IL01194|WHITE, PHILANISE|C|2|REP|0|0|0|0|927.55|927.55|0|0|0|0|0|0|0|IL|01||||||0|0|03/31/2021|0|0
H2IL02172|KELLY, ROBIN|I|1|DEM|163106.19|0|101403.21|0|1014412.77|1076115.75|0|0|0|0|0|0|116249.22|IL|02||||||46750|0|03/31/2021|3000|0
H0IL03091|MATTHEW, ABRAHAM THOMAS|C|1|DEM|0|0|1008.42|0|13659.45|12651.03|0|0|0|0|0|47000|0|IL|03||||||0|0|03/31/2021|0|0
H4IL03077|LIPINSKI, DANIEL WILLIAM WILLIAM|I|1|DEM|9500|0|31185.17|0|30684.81|8999.64|0|0|0|0|0|10000|3000|IL|03||||||6500|0|03/31/2021|7800|18000
H8IL03102|NEWMAN, MARIE|I|1|DEM|224476.95|0|82332.96|0|102840.54|244984.53|0|0|0|0|0|10642.68|178809.46|IL|03||||||35989.18|0|03/31/2021|2245|0
H0IL03117|FRICILONE, MIKE|C|2|REP|11155.7|0|10775.5|0|478.39|858.59|0|11155.7|0|0|0|50164.7|0|IL|03||||||0|0|03/31/2021|0|0
H8IL04134|GARCIA, JESUS|I|1|DEM|85397.97|0|40527.77|0|126757.2|171627.4|0|0|0|0|0|0|37916.54|IL|04||||||44500|0|03/31/2021|0|0
H8IL04159|FLORES, SOL|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|04||||||0|0|01/23/2021|0|0
H0IL05096|QUIGLEY, MIKE|I|1|DEM|41910|0|78743.64|0|1022348.14|985514.5|0|0|0|0|0|0|12910|IL|05||||||29000|0|03/31/2021|0|0
H2IL05191|BOWMAN, RALEIGH|C|1|DEM|703|0|234.33|0|0|468.67|0|0|0|0|0|0|703|IL|05||||||0|0|03/31/2021|155|0
H8IL05131|SCHWARTZBERG , STEVE J|C|1|DEM|0|0|0|0|-193.89|-193.89|0|0|0|0|0|2511.57|0|IL|05||||||0|0|03/31/2021|0|0
H2IL06058|COOLIDGE, LESLIE ANNE|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|143008.02|0|IL|06||||||0|0|03/31/2021|0|0
H8IL06121|MAZESKI, KELLY|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|06||||||0|0|03/31/2021|0|0
H8IL06139|CASTEN, SEAN|I|1|DEM|252006.95|504.23|102860.62|0|346137.6|495283.93|0|0|0|0|0|75694.37|229354.76|IL|06||||||22000|0|03/31/2021|0|0
H0IL06060|IVES, JEANNE|C|2|REP|1709.93|546.06|16530.95|0|22306.54|7485.52|0|0|0|0|0|0|-36.84|IL|06||||||0|0|03/31/2021|1342.33|0
H0IL07167|COLLINS, KINA ISIS|C|1|DEM|3548.25|0|6489.36|0|2941.11|0|0|0|3548.25|0|0|4036.41|0|IL|07||||||0|0|05/06/2021|350|0
H0IL07175|SCHANBACHER, KRISTINE|C|1|DEM|813.5|0|1063.5|0|267.16|17.16|813.5|0|0|0|0|21231.8|0|IL|07||||||0|0|03/31/2021|0|0
H4IL07037|DAVIS, DANNY K. MR.|I|1|DEM|16700|0|8651.64|0|243171.6|251219.96|0|0|0|0|0|58954.71|5700|IL|07||||||11000|0|03/31/2021|0|0
H2IL08146|AHMED, JUNAID|C|1|DEM|215910|0|3032.42|0|0|212877.58|625|0|0|0|0|0|215285|IL|08||||||0|0|03/31/2021|0|0
H6IL08147|KRISHNAMOORTHI, S. RAJA|I|1|DEM|1248130.9|0|265621.93|0|8427846.93|9410355.9|0|0|0|0|0|0|1168452.04|IL|08||||||78500|0|03/31/2021|6306|0
H8IL08044|MCSWEENEY, DAVID|C|2|REP|0|0|0|0|20.07|20.07|0|0|0|0|0|1150398.52|0|IL|08||||||0|0|03/31/2021|0|0
H8IL09067|SCHAKOWSKY, JANICE D|I|1|DEM|209050.67|0|174525.32|0|749054.28|783579.63|0|0|0|0|0|0|191295.66|IL|09||||||17250|0|03/31/2021|5|0
H0IL10328|SUMPTION, MILTON J|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|20301.67|0|IL|10||||||0|0|03/31/2021|0|0
H2IL10068|SCHNEIDER, BRADLEY SCOTT|I|1|DEM|449502.02|0|294921.09|0|1873762.67|2028343.6|0|0|0|0|0|0|392356.53|IL|10||||||57132.64|0|03/31/2021|172|0
H6IL10135|RODKIN ROTERING, NANCY|C|1|DEM|0|0|0|0|1024.77|1024.77|0|0|0|0|0|250000|0|IL|10||||||0|0|03/31/2021|0|0
H0IL10302|DOLD, ROBERT JAMES JR|I|2|REP|0|0|0|0|17548.39|17548.39|0|0|0|0|0|163595.92|0|IL|10||||||0|0|03/31/2021|0|0
H0IL10351|MUKHERJEE, VALERIE RAMIREZ|C|2|REP|0|0|65460.74|0|65460.74|0|0|0|0|65460.74|0|0|0|IL|10||||||0|0|03/31/2021|0|0
H8IL10115|BENNETT, DOUGLAS R 1963|C|2|REP|0|0|0|0|2346.97|2346.97|0|0|0|0|0|115600|0|IL|10||||||0|0|03/31/2021|0|0
H8IL14067|FOSTER, G. WILLIAM (BILL)|I|1|DEM|146548.88|0|135649.94|0|3736200.6|3747099.54|0|0|0|0|0|1046178.09|87160.78|IL|11||||||43000|0|03/31/2021|0|0
H0IL11110|LAIB, RICK|C|2|REP|0|0|0|0|867.55|867.55|0|0|0|0|0|1500|0|IL|11||||||0|0|03/31/2021|0|0
H0IL11128|BANSAL, KRISHNA K|C|2|REP|0|0|49|0|23949.49|23900.49|0|0|0|0|0|35754.73|0|IL|11||||||0|0|03/31/2021|0|0
H4IL11229|ROBBINS, CRAIG|C|2|REP|0|0|0|0|2401.55|2401.55|0|0|0|0|0|0|0|IL|11||||||0|0|03/31/2021|0|0
H0IL12100|LENZI, RAYMOND CARL DR.|C|1|DEM|0|0|0|0|-25000|-25000|0|0|0|0|0|0|0|IL|12||||||0|0|01/06/2021|0|0
H8IL21021|COSTELLO, JERRY F|C|1|DEM|99.59|0|9409.25|0|406682.27|397372.61|0|0|0|0|0|0|0|IL|12||||||0|0|03/31/2021|0|0
H4IL12060|BOST, MICHAEL|I|2|REP|146430.02|0|69340.93|0|413789.29|490878.38|0|0|0|0|0|0|99652.25|IL|12||||||45500|0|03/31/2021|0|0
H8IL13150|LONDRIGAN, BETSY DIRKSEN|C|1|DEM|7016.7|0|20215.15|0|15895.21|2696.76|0|0|0|0|0|0|0|IL|13||||||0|0|03/31/2021|0|0
H2IL13120|DAVIS, RODNEY L|I|2|REP|393760.24|71078.52|157092.35|0|140435.67|377103.56|0|0|0|0|0|31413.45|123906.72|IL|13||||||198775|0|03/31/2021|456.37|0
H8IL14174|UNDERWOOD, LAUREN|I|1|DEM|809629.19|5040.28|298747.02|0|537897.85|1048780.02|0|0|0|0|0|0|705971.93|IL|14||||||98601|0|03/31/2021|4385|0
H0IL14148|QUIGLEY, MATTHEW MARK MR.|C|2|REP|0|0|889.37|0|889.37|0|0|0|0|0|0|6673.62|0|IL|14||||||0|0|02/16/2021|0|0
H0IL14155|MALOUF, DANIEL|C|2|REP|0|0|0|0|356.5|356.5|0|0|0|0|0|0|0|IL|14||||||0|0|03/31/2021|0|0
H0IL14189|REZIN, SUE|C|2|REP|0|0|0|0|3461.97|3461.97|0|0|0|0|0|250000|0|IL|14||||||0|0|06/30/2021|0|0
H8IL14075|LAUZEN, CHRIS|O|2|REP|0|0|0|0|20.16|20.16|0|0|0|0|0|0|0|IL|14||||||0|0|03/31/2021|0|0
H8IL14083|OBERWEIS, JIM|C|2|REP|1567.33|624.03|49621.02|0|90059.36|42005.67|0|0|0|0|0|391000|0|IL|14||||||0|0|03/31/2021|0|0
H0IL15194|WEAVER, ERIKA C|O|1|DEM|5|0|296.76|0|-210.42|-502.18|0|0|0|0|0|0|5|IL|15||||||0|0|03/31/2021|0|0
H8IL15072|GAITHER, KEVIN|O|1|DEM|0|0|0|0|1610.69|1610.69|0|0|0|0|0|0|0|IL|15||||||0|0|03/31/2021|0|0
H0IL15129|MILLER, MARY|I|2|REP|98394.23|0|82257.09|0|118700.73|134837.87|0|0|0|0|0|0|79646.88|IL|15||||||16500|0|03/31/2021|0|2800
H0IL15145|WOLFF, KERRY ALLEN|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|5076.91|0|IL|15||||||0|0|02/20/2021|0|0
H0IL15186|DUNCAN, DARREN|O|2|REP|1252.91|0|10|0|6935.03|8177.94|0|0|0|0|0|94500|0|IL|15||||||0|0|03/31/2021|0|0
H2IL20042|SHIMKUS, JOHN M|I|2|REP|63.16|0|12075.79|0|719412.3|707399.67|0|0|0|0|0|0|0|IL|15||||||0|0|03/31/2021|0|0
H6IL15084|MCCARTER, KYLE|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|171823.68|0|IL|15||||||0|0|03/31/2021|0|0
H0IL16184|BRZOZOWSKI, DANI|C|1|DEM|674.9|0|9218.75|0|11609.6|3065.75|0|0|0|0|0|0|0|IL|16||||||0|0|03/31/2021|0|500
H8IL16096|MOHAMMAD, NEILL DR.|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|16||||||0|0|03/31/2021|0|0
H0IL11052|KINZINGER, ADAM|I|2|REP|1148452.48|321191|126811.24|0|1523649.87|2545291.11|0|0|0|0|0|0|573011.48|IL|16||||||254250|0|03/31/2021|300|0
H2IL16107|LAUF, CATALINA|C|2|REP|163460.42|0|62715.74|0|0|100744.68|0|0|0|0|0|0|155960.42|IL|16||||||7500|0|03/31/2021|149.5|0
H8IL16153|MARTER, JAMES THOMAS|C|2|REP|3287|124|984.52|0|73.3|2375.78|0|850|0|0|0|59602.78|2313|IL|16||||||0|0|03/31/2021|0|0
H2IL17071|BUSTOS, CHERI|I|1|DEM|326280.73|0|122433.92|0|918624.26|1122471.07|0|0|0|0|0|0|220154.67|IL|17||||||105000|0|03/31/2021|3148|100
H0IL17083|KING, ESTHER JOY|C|2|REP|163577.82|35.93|64034.95|0|2291.5|101834.37|0|0|0|8650|0|1500|139159.91|IL|17||||||16000|0|03/31/2021|3415|-1000
H2IL18061|SWANSON, MICHAEL A|C|1|DEM|782|0|62.59|0|0|719.41|0|0|0|0|0|0|782|IL|18||||||0|0|03/31/2021|0|0
H6IL18088|LAHOOD, DARIN MCKAY|I|2|REP|423709.86|225621.85|257069.46|0|3090570.84|3257211.24|0|0|0|0|0|0|79586.84|IL|18||||||118000|0|03/31/2021|-250|-250
H6IL18138|RIENTS, DONALD|C|2|REP|0|0|0|0|14.12|14.12|0|0|0|0|0|0|0|IL|18||||||0|0|03/31/2021|0|0
H8IL18043|SCHOCK, AARON JON MR.|I|2|REP|0|0|0|0|18780.46|18780.46|0|0|0|0|0|746985.45|0|IL|18||||||0|0|03/31/2021|0|0
H0IN01135|MCDERMOTT, THOMAS|C|1|DEM|0|0|940|0|216.93|-723.07|0|0|0|0|0|42500|0|IN|01||||||0|0|03/31/2021|0|0
H0IN01143|HARPER, JAMES|O|1|DEM|55496.59|0|55498.65|0|2.06|0|55486.59|0|0|0|0|0|0|IN|01||||||0|0|04/08/2021|0|0
H0IN01150|MRVAN, FRANK J|I|1|DEM|25880.28|0|24472.71|0|114227.59|115635.16|0|0|0|0|0|0|10372|IN|01||||||15500|0|03/31/2021|0|0
H0IN01200|BOROM, MELISSA|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|01||||||0|0|01/02/2021|0|0
H4IN01012|VISCLOSKY, PETER J.|I|1|DEM|0|0|0|0|37955.2|37955.2|0|0|0|0|0|0|0|IN|01||||||0|0|03/31/2021|0|0
H0IN01333|LEYVA, MARK J|C|2|REP|60|0|69|0|1207.67|1198.67|0|0|0|0|0|0|60|IN|01||||||0|0|03/31/2021|0|0
H0IN02232|MARKS, ELLEN L.|C|1|DEM|0|0|367.29|0|2235.18|1867.89|0|0|0|0|0|158450|0|IN|02||||||0|0|03/31/2021|0|0
H8IN02169|HALL, MEL|C|1|DEM|0|0|45|0|54786.65|54741.65|0|0|0|0|0|463391.92|0|IN|02||||||0|0|03/31/2021|0|0
H8IN02177|HACKETT, MARY PATRICIA|C|1|DEM|102|0|12557.04|0|15785.22|3330.18|102|0|0|0|0|0|0|IN|02||||||0|0|03/31/2021|0|0
H0IN02190|WALORSKI SWIHART, JACKIE|I|2|REP|200930.62|95452.28|91497.84|0|803296.57|912729.35|0|0|0|0|0|0|93378.34|IN|02||||||12100|0|03/31/2021|166.39|0
H0IN03230|COLDIRON, CHIP WINTER MR.|C|1|DEM|200|0|109|0|2119.31|2210.31|0|0|0|0|0|0|200|IN|03||||||0|0|03/31/2021|0|0
H6IN03229|BANKS, JAMES E HON.|I|2|REP|112235.86|0|80605.62|0|444426.76|476057|0|0|0|0|0|26481.23|90735.86|IN|03||||||21500|0|03/31/2021|5012.5|0
H8IN04140|MACKEY, JOSEPH|C|1|DEM|225|0|1542.97|0|1607.43|289.46|0|0|0|0|0|12704.21|225|IN|04||||||0|0|03/23/2021|0|0
H0IN04170|ROKITA, THEODORE EDWARD|I|2|REP|12501.67|0|2618.04|0|38024.21|47907.84|0|0|0|0|0|0|0|IN|04||||||0|0|03/31/2021|0|0
H8IN04199|BAIRD, JAMES R DR.|I|2|REP|13630|0|17346.86|0|247370.89|243654.03|0|0|0|0|0|170000|13130|IN|04||||||500|0|03/31/2021|0|0
H0IN05219|HALE, CHRISTINA|O|1|DEM|0|0|4957.16|0|11463.51|6506.35|0|0|0|0|0|0|0|IN|05||||||0|0|03/31/2021|0|0
H0IN05227|JACOBS, ANDREW JAMES JR.|O|1|DEM|0|0|0|0|8120.08|8120.08|0|0|0|0|0|0|0|IN|05||||||0|0|03/31/2021|0|0
H8IN05196|CHRISTIE, JENNIFER|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|05||||||0|0|03/31/2021|0|0
H0IN05201|BECKWITH, MICAH|O|2|REP|75|0|420.61|0|6834.36|6488.75|0|0|0|0|0|0|75|IN|05||||||0|0|03/31/2021|0|0
H0IN05276|HENDERSON, BETH ELAINE|O|2|REP|0|0|0|0|-3920.8|-3920.8|0|0|0|0|0|0|0|IN|05||||||0|0|04/16/2021|0|0
H0IN05326|SPARTZ, VICTORIA|I|2|REP|331339.54|71078.52|76412.09|0|109124.41|364051.86|2250|0|0|0|0|461000|200955.25|IN|05||||||45500|0|03/31/2021|3100|0
H0IN05334|BRIZZI, CARL JOSEPH|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|115193.69|0|IN|05||||||0|0|03/31/2021|0|0
H2IN05082|BROOKS, SUSAN MRS.|I|2|REP|500|0|24701.87|0|462733.68|438531.81|0|0|0|0|0|0|0|IN|05||||||0|0|03/31/2021|0|0
H2IN06023|BURTON, DANNY L|C|2|REP|54.07|0|1700|1000|75442.84|73796.91|0|0|0|0|0|0|0|IN|05||||||0|0|03/31/2021|0|0
H2IN06171|BATES, DON JR|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|06||||||0|0|03/31/2021|0|0
H8IN06079|LAMB, JONATHAN M.|O|2|REP|0|0|0|0|416.1|416.1|0|0|0|0|0|250000|0|IN|06||||||0|0|03/31/2021|0|0
H8IN06129|PENCE, GREGORY J.|I|2|REP|256667.52|0|292062.18|0|510826.58|475431.92|0|0|0|0|0|0|254876.01|IN|06||||||231.51|0|03/31/2021|696.5|0
H8IN07184|CARSON, ANDRE|I|1|DEM|38712.44|0|79687.11|0|988169.87|947195.2|0|0|0|0|0|0|18819.71|IN|07||||||16000|1982|03/31/2021|0|0
H0IN08213|MARSILI, THOMASINA|C|1|DEM|0|0|254.43|0|254.43|0|0|0|0|0|0|0|0|IN|08||||||0|0|03/31/2021|0|0
H6IN08244|DRAKE, RON|C|1|DEM|0|0|121|0|2419.95|2298.95|0|0|0|0|0|0|0|IN|08||||||0|0|03/31/2021|0|0
H0IN08114|BUCSHON, LARRY D.|I|2|REP|100157|0|57758.11|0|206920.15|249319.04|0|0|0|0|0|0|21157|IN|08||||||79000|0|03/31/2021|0|0
H0IN09179|RUFF, ANDY|C|1|DEM|32.1|0|13389.45|0|13357.35|0|0|0|0|0|0|0|0|IN|09||||||0|0|02/28/2021|0|0
H8IN09107|WATSON, LIZ|C|1|DEM|0|0|9699.52|9699.52|9699.52|0|0|0|0|0|0|0|0|IN|09||||||0|0|01/29/2021|0|0
H0IN09070|YOUNG, TODD CHRISTOPHER|I|2|REP|1266451.01|149325.2|427714.35|0|2378492.21|3217228.87|0|0|0|0|0|0|874125.81|IN|09||||||243000|0|03/31/2021|15032.9|0
H6IN09150|WALTZ, DARRYL BRENT JR|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|120844|0|IN|09||||||0|0|03/31/2021|0|0
H6IN09168|PFAFF, JAMES R|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|25290.95|0|IN|09||||||0|0|03/31/2021|0|0
H6IN09176|HOLLINGSWORTH, TREY|I|2|REP|63665.07|0|8675.4|0|672944.04|727933.71|0|0|0|0|0|576083.6|4625|IN|09||||||57500|0|03/31/2021|0|0
H0KS01172|BARNETT, KALI|O|1|DEM|80.4|0|10191.91|0|10111.51|0|0|0|0|8874.2|0|0|0|KS|01||||||0|0|03/01/2021|0|0
H0KS01214|DAVIS, CHRISTY|O|1|DEM|16|0|107.4|0|294.1|202.7|0|0|0|0|0|8800|0|KS|01||||||0|0|03/31/2021|0|0
H0KS01123|MANN, TRACEY ROBERT|I|2|REP|201063.97|0|50922.22|0|276197.13|426338.88|0|0|0|0|0|197611.89|167063.97|KS|01||||||34000|0|03/31/2021|0|0
H0KS01198|CLIFFORD, BILL DR|O|2|REP|25949.71|0|26115|0|26578.45|26413.16|0|0|0|0|0|250000|0|KS|01||||||0|0|03/31/2021|0|0
H0KS01222|WAYMASTER, TROY|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|KS|01||||||0|0|03/31/2021|0|0
H6KS01146|HUELSKAMP, TIMOTHY A REP.|C|2|REP|29.92|0|37.17|0|48035.44|48028.19|0|0|0|0|0|0|0|KS|01||||||0|0|03/31/2021|0|0
